"full.addr.simpl","full.addr","lat","lon","success","dist.centre","neigh.name","neigh.code","optional"
"Lekstraat 6, Amsterdam, Netherlands","Lekstraat 6_8, Amsterdam, Netherlands",52.3455098,4.9084014,"OK",3293.12211738371,"Rijnbuurt","54",TRUE
"Lekstraat 62, Amsterdam, Netherlands","Lekstraat 62, Amsterdam, Netherlands",52.3450793,4.9052672,"OK",3267.67529338456,"Scheldebuurt","52",TRUE
"Lekstraat 64, Amsterdam, Netherlands","Lekstraat 64, Amsterdam, Netherlands",52.3450616,4.9051859,"OK",3267.90160201487,"Scheldebuurt","52",TRUE
"Lekstraat 66, Amsterdam, Netherlands","Lekstraat 66_84, Amsterdam, Netherlands",52.3450518,4.9050914,"OK",3267.03266621684,"Scheldebuurt","52",TRUE
"Leliegracht 139, Amsterdam, Netherlands","Leliegracht 139, Amsterdam, Netherlands",52.3757057,4.8844432,"OK",527.232923033194,"Grachtengordel-West","02",TRUE
"Leliegracht 20, Amsterdam, Netherlands","Leliegracht 20, Amsterdam, Netherlands",52.3752474,4.8871148,"OK",351.987379942573,"Grachtengordel-West","02",TRUE
"Leliegracht 21, Amsterdam, Netherlands","Leliegracht 21, Amsterdam, Netherlands",52.3749713,4.8864821,"OK",366.415275218253,"Grachtengordel-West","02",TRUE
"Leliegracht 22, Amsterdam, Netherlands","Leliegracht 22, Amsterdam, Netherlands",52.375242,4.8870372,"OK",355.479884112487,"Grachtengordel-West","02",TRUE
"Leliegracht 23, Amsterdam, Netherlands","Leliegracht 23, Amsterdam, Netherlands",52.3750506,4.8864435,"OK",373.640759949706,"Grachtengordel-West","02",TRUE
"Leliegracht 24, Amsterdam, Netherlands","Leliegracht 24, Amsterdam, Netherlands",52.375244,4.886834,"OK",366.003289261725,"Grachtengordel-West","02",TRUE
"Leliegracht 25, Amsterdam, Netherlands","Leliegracht 25, Amsterdam, Netherlands",52.375124,4.8863443,"OK",383.895577802576,"Grachtengordel-West","02",TRUE
"Leliegracht 28, Amsterdam, Netherlands","Leliegracht 28, Amsterdam, Netherlands",52.3753053,4.8868265,"OK",370.871563162323,"Grachtengordel-West","02",TRUE
"Leliegracht 3, Amsterdam, Netherlands","Leliegracht 3, Amsterdam, Netherlands",52.3747714,4.887244,"OK",311.288632963603,"Grachtengordel-West","02",TRUE
"Leliegracht 32, Amsterdam, Netherlands","Leliegracht 32, Amsterdam, Netherlands",52.3753504,4.88664,"OK",383.740489512568,"Grachtengordel-West","02",TRUE
"Leliegracht 34, Amsterdam, Netherlands","Leliegracht 34, Amsterdam, Netherlands",52.3753516,4.8865457,"OK",388.712866335963,"Grachtengordel-West","02",TRUE
"Leliegracht 36, Amsterdam, Netherlands","Leliegracht 36, Amsterdam, Netherlands",52.3756408,4.8857466,"OK",451.178613336035,"Grachtengordel-West","02",TRUE
"Leliegracht 37, Amsterdam, Netherlands","Leliegracht 37, Amsterdam, Netherlands",52.3755032,4.8850873,"OK",478.237109538318,"Grachtengordel-West","02",TRUE
"Leliegracht 38, Amsterdam, Netherlands","Leliegracht 38, Amsterdam, Netherlands",52.3756783,4.8857121,"OK",455.628801791691,"Grachtengordel-West","02",TRUE
"Leliegracht 39, Amsterdam, Netherlands","Leliegracht 39, Amsterdam, Netherlands",52.3755069,4.8849914,"OK",483.891756106019,"Grachtengordel-West","02",TRUE
"Leliegracht 4, Amsterdam, Netherlands","Leliegracht 4, Amsterdam, Netherlands",52.375123,4.8877542,"OK",311.23745917295,"Grachtengordel-West","02",TRUE
"Leliegracht 40, Amsterdam, Netherlands","Leliegracht 40, Amsterdam, Netherlands",52.3756973,4.8856139,"OK",462.161243204029,"Grachtengordel-West","02",TRUE
"Leliegracht 44, Amsterdam, Netherlands","Leliegracht 44, Amsterdam, Netherlands",52.375751,4.885501,"OK",471.897743315237,"Grachtengordel-West","02",TRUE
"Leliegracht 51, Amsterdam, Netherlands","Leliegracht 51, Amsterdam, Netherlands",52.3757099,4.8844981,"OK",524.373959701288,"Grachtengordel-West","02",TRUE
"Leliegracht 54, Amsterdam, Netherlands","Leliegracht 54, Amsterdam, Netherlands",52.3758694,4.8851564,"OK",498.468267129264,"Grachtengordel-West","02",TRUE
"Leliegracht 6, Amsterdam, Netherlands","Leliegracht 6, Amsterdam, Netherlands",52.3750399,4.887597,"OK",312.250202128659,"Grachtengordel-West","02",TRUE
"Leliegracht 60, Amsterdam, Netherlands","Leliegracht 60, Amsterdam, Netherlands",52.3759156,4.8849084,"OK",514.958432446202,"Grachtengordel-West","02",TRUE
"Leonardostraat 2, Amsterdam, Netherlands","Leonardostraat 2, Amsterdam, Netherlands",52.3494196,4.867983,"OK",3062.8707794905,"Apollobuurt","49",TRUE
"Leonardostraat 4, Amsterdam, Netherlands","Leonardostraat 4, Amsterdam, Netherlands",52.3493295,4.8679917,"OK",3071.1992022288,"Apollobuurt","49",TRUE
"Lepelkruisstraat 15, Amsterdam, Netherlands","Lepelkruisstraat 15, Amsterdam, Netherlands",52.36293,4.908784,"OK",1662.19658975833,"Weesperbuurt/Plantage","08",TRUE
"Lepelkruisstraat 5, Amsterdam, Netherlands","Lepelkruisstraat 5, Amsterdam, Netherlands",52.363244,4.908678,"OK",1633.25126798283,"Weesperbuurt/Plantage","08",TRUE
"Lepelstraat 10, Amsterdam, Netherlands","Lepelstraat 10, Amsterdam, Netherlands",52.3626118,4.9057816,"OK",1545.34057404664,"Weesperbuurt/Plantage","08",TRUE
"Lepelstraat 14, Amsterdam, Netherlands","Lepelstraat 14, Amsterdam, Netherlands",52.3625884,4.905668,"OK",1542.25238799123,"Weesperbuurt/Plantage","08",TRUE
"Lepelstraat 16, Amsterdam, Netherlands","Lepelstraat 16, Amsterdam, Netherlands",52.3626688,4.9060685,"OK",1553.47791495106,"Weesperbuurt/Plantage","08",TRUE
"Lepelstraat 18, Amsterdam, Netherlands","Lepelstraat 18, Amsterdam, Netherlands",52.3627597,4.9061039,"OK",1547.54722538984,"Weesperbuurt/Plantage","08",TRUE
"Lepelstraat 20, Amsterdam, Netherlands","Lepelstraat 20_128, Amsterdam, Netherlands",52.3627597,4.9061039,"OK",1547.54722538984,"Weesperbuurt/Plantage","08",TRUE
"Lepelstraat 32, Amsterdam, Netherlands","Lepelstraat 32, Amsterdam, Netherlands",52.3627597,4.9061039,"OK",1547.54722538984,"Weesperbuurt/Plantage","08",TRUE
"Lepelstraat 36, Amsterdam, Netherlands","Lepelstraat 36, Amsterdam, Netherlands",52.3627597,4.9061039,"OK",1547.54722538984,"Weesperbuurt/Plantage","08",TRUE
"Lepelstraat 37, Amsterdam, Netherlands","Lepelstraat 37, Amsterdam, Netherlands",52.3628308,4.9059242,"OK",1533.48313567601,"Weesperbuurt/Plantage","08",TRUE
"Lepelstraat 38, Amsterdam, Netherlands","Lepelstraat 38, Amsterdam, Netherlands",52.3627597,4.9061039,"OK",1547.54722538984,"Weesperbuurt/Plantage","08",TRUE
"Lepelstraat 39, Amsterdam, Netherlands","Lepelstraat 39_41, Amsterdam, Netherlands",52.3628308,4.9059242,"OK",1533.48313567601,"Weesperbuurt/Plantage","08",TRUE
"Lepelstraat 4, Amsterdam, Netherlands","Lepelstraat 4, Amsterdam, Netherlands",52.362557,4.9055024,"OK",1537.58693538181,"Weesperbuurt/Plantage","08",TRUE
"Lepelstraat 42, Amsterdam, Netherlands","Lepelstraat 42, Amsterdam, Netherlands",52.3627597,4.9061039,"OK",1547.54722538984,"Weesperbuurt/Plantage","08",TRUE
"Lepelstraat 46, Amsterdam, Netherlands","Lepelstraat 46, Amsterdam, Netherlands",52.3627597,4.9061039,"OK",1547.54722538984,"Weesperbuurt/Plantage","08",TRUE
"Lepelstraat 48, Amsterdam, Netherlands","Lepelstraat 48, Amsterdam, Netherlands",52.3627597,4.9061039,"OK",1547.54722538984,"Weesperbuurt/Plantage","08",TRUE
"Lepelstraat 50, Amsterdam, Netherlands","Lepelstraat 50, Amsterdam, Netherlands",52.3627597,4.9061039,"OK",1547.54722538984,"Weesperbuurt/Plantage","08",TRUE
"Lepelstraat 52, Amsterdam, Netherlands","Lepelstraat 52_54_56, Amsterdam, Netherlands",52.3627597,4.9061039,"OK",1547.54722538984,"Weesperbuurt/Plantage","08",TRUE
"Lepelstraat 53, Amsterdam, Netherlands","Lepelstraat 53, Amsterdam, Netherlands",52.3628308,4.9059242,"OK",1533.48313567601,"Weesperbuurt/Plantage","08",TRUE
"Lepelstraat 55, Amsterdam, Netherlands","Lepelstraat 55, Amsterdam, Netherlands",52.3628308,4.9059242,"OK",1533.48313567601,"Weesperbuurt/Plantage","08",TRUE
"Lepelstraat 70, Amsterdam, Netherlands","Lepelstraat 70, Amsterdam, Netherlands",52.3627597,4.9061039,"OK",1547.54722538984,"Weesperbuurt/Plantage","08",TRUE
"Lepelstraat 72, Amsterdam, Netherlands","Lepelstraat 72, Amsterdam, Netherlands",52.3627597,4.9061039,"OK",1547.54722538984,"Weesperbuurt/Plantage","08",TRUE
"Lepelstraat 75, Amsterdam, Netherlands","Lepelstraat 75_77, Amsterdam, Netherlands",4.9059242,4.9059242,"OK",5262376.40438009,NA,NA,TRUE
"Lepelstraat 75, Amsterdam, Netherlands","Lepelstraat 75_77, Amsterdam, Netherlands",4.9059242,4.9059242,"OK",5262376.40438009,NA,NA,TRUE
"Lepelstraat 75, Amsterdam, Netherlands","Lepelstraat 75_77, Amsterdam, Netherlands",52.3628308,52.3628308,"OK",3174299.33834786,NA,NA,TRUE
"Lepelstraat 75, Amsterdam, Netherlands","Lepelstraat 75_77, Amsterdam, Netherlands",52.3628308,52.3628308,"OK",3174299.33834786,NA,NA,TRUE
"Lepelstraat 75, Amsterdam, Netherlands","Lepelstraat 75, Amsterdam, Netherlands",4.9059242,4.9059242,"OK",5262376.40438009,NA,NA,TRUE
"Lepelstraat 75, Amsterdam, Netherlands","Lepelstraat 75, Amsterdam, Netherlands",4.9059242,4.9059242,"OK",5262376.40438009,NA,NA,TRUE
"Lepelstraat 75, Amsterdam, Netherlands","Lepelstraat 75, Amsterdam, Netherlands",52.3628308,52.3628308,"OK",3174299.33834786,NA,NA,TRUE
"Lepelstraat 75, Amsterdam, Netherlands","Lepelstraat 75, Amsterdam, Netherlands",52.3628308,52.3628308,"OK",3174299.33834786,NA,NA,TRUE
"Lepelstraat 77, Amsterdam, Netherlands","Lepelstraat 77, Amsterdam, Netherlands",52.3628308,4.9059242,"OK",1533.48313567601,"Weesperbuurt/Plantage","08",TRUE
"Lepelstraat 81, Amsterdam, Netherlands","Lepelstraat 81, Amsterdam, Netherlands",52.3625927,4.9057282,"OK",1544.56644381162,"Weesperbuurt/Plantage","08",TRUE
"Lepelstraat 82, Amsterdam, Netherlands","Lepelstraat 82, Amsterdam, Netherlands",52.3625746,4.905699,"OK",1544.79355992533,"Weesperbuurt/Plantage","08",TRUE
"Lepelstraat 84, Amsterdam, Netherlands","Lepelstraat 84, Amsterdam, Netherlands",4.9061039,4.9061039,"OK",5262356.53710232,NA,NA,TRUE
"Lepelstraat 84, Amsterdam, Netherlands","Lepelstraat 84, Amsterdam, Netherlands",4.9061039,4.9061039,"OK",5262356.53710232,NA,NA,TRUE
"Lepelstraat 84, Amsterdam, Netherlands","Lepelstraat 84, Amsterdam, Netherlands",52.3627597,52.3627597,"OK",3174297.36933527,NA,NA,TRUE
"Lepelstraat 84, Amsterdam, Netherlands","Lepelstraat 84, Amsterdam, Netherlands",52.3627597,52.3627597,"OK",3174297.36933527,NA,NA,TRUE
"Lepelstraat 84, Amsterdam, Netherlands","Lepelstraat 84_86, Amsterdam, Netherlands",4.9061039,4.9061039,"OK",5262356.53710232,NA,NA,TRUE
"Lepelstraat 84, Amsterdam, Netherlands","Lepelstraat 84_86, Amsterdam, Netherlands",4.9061039,4.9061039,"OK",5262356.53710232,NA,NA,TRUE
"Lepelstraat 84, Amsterdam, Netherlands","Lepelstraat 84_86, Amsterdam, Netherlands",52.3627597,52.3627597,"OK",3174297.36933527,NA,NA,TRUE
"Lepelstraat 84, Amsterdam, Netherlands","Lepelstraat 84_86, Amsterdam, Netherlands",52.3627597,52.3627597,"OK",3174297.36933527,NA,NA,TRUE
"Lepelstraat 86, Amsterdam, Netherlands","Lepelstraat 86, Amsterdam, Netherlands",52.3627597,4.9061039,"OK",1547.54722538984,"Weesperbuurt/Plantage","08",TRUE
"Lepelstraat 90, Amsterdam, Netherlands","Lepelstraat 90, Amsterdam, Netherlands",52.3627597,4.9061039,"OK",1547.54722538984,"Weesperbuurt/Plantage","08",TRUE
"Lepelstraat 91, Amsterdam, Netherlands","Lepelstraat 91, Amsterdam, Netherlands",52.3628308,4.9059242,"OK",1533.48313567601,"Weesperbuurt/Plantage","08",TRUE
"Lepelstraat 93, Amsterdam, Netherlands","Lepelstraat 93, Amsterdam, Netherlands",52.3628308,4.9059242,"OK",1533.48313567601,"Weesperbuurt/Plantage","08",TRUE
"Lepelstraat 95, Amsterdam, Netherlands","Lepelstraat 95, Amsterdam, Netherlands",52.3628308,4.9059242,"OK",1533.48313567601,"Weesperbuurt/Plantage","08",TRUE
"Lijnbaansgracht 101, Amsterdam, Netherlands","Lijnbaansgracht 101, Amsterdam, Netherlands",52.3735007,4.876884,"OK",956.103140400829,"Jordaan","06",TRUE
"Lijnbaansgracht 104, Amsterdam, Netherlands","Lijnbaansgracht 104_105_200_202, Amsterdam, Netherlands",52.3733706,4.8768381,"OK",958.660457183326,"Jordaan","06",TRUE
"Lijnbaansgracht 112, Amsterdam, Netherlands","Lijnbaansgracht 112, Amsterdam, Netherlands",52.3727889,4.8766308,"OK",972.915473728792,"Jordaan","06",TRUE
"Lijnbaansgracht 122, Amsterdam, Netherlands","Lijnbaansgracht 122, Amsterdam, Netherlands",52.3719401,4.8763677,"OK",998.585724536615,"Jordaan","06",TRUE
"Lijnbaansgracht 123a, Amsterdam, Netherlands","Lijnbaansgracht 123a, Amsterdam, Netherlands",52.371897,4.8763699,"OK",999.067997686084,"Jordaan","06",TRUE
"Lijnbaansgracht 125, Amsterdam, Netherlands","Lijnbaansgracht 125_127, Amsterdam, Netherlands",52.3718416,4.8763979,"OK",998.023881931151,"Jordaan","06",TRUE
"Lijnbaansgracht 131, Amsterdam, Netherlands","Lijnbaansgracht 131_132, Amsterdam, Netherlands",52.3717074,52.3717074,"OK",3174545.22147099,NA,NA,TRUE
"Lijnbaansgracht 131, Amsterdam, Netherlands","Lijnbaansgracht 131_132, Amsterdam, Netherlands",4.876504,4.876504,"OK",5265629.74455441,NA,NA,TRUE
"Lijnbaansgracht 131, Amsterdam, Netherlands","Lijnbaansgracht 131_132, Amsterdam, Netherlands",4.876504,4.876504,"OK",5265629.74455441,NA,NA,TRUE
"Lijnbaansgracht 131, Amsterdam, Netherlands","Lijnbaansgracht 131_132, Amsterdam, Netherlands",52.3717074,52.3717074,"OK",3174545.22147099,NA,NA,TRUE
"Lijnbaansgracht 131, Amsterdam, Netherlands","Lijnbaansgracht 131, Amsterdam, Netherlands",52.3717074,52.3717074,"OK",3174545.22147099,NA,NA,TRUE
"Lijnbaansgracht 131, Amsterdam, Netherlands","Lijnbaansgracht 131, Amsterdam, Netherlands",4.876504,4.876504,"OK",5265629.74455441,NA,NA,TRUE
"Lijnbaansgracht 131, Amsterdam, Netherlands","Lijnbaansgracht 131, Amsterdam, Netherlands",4.876504,4.876504,"OK",5265629.74455441,NA,NA,TRUE
"Lijnbaansgracht 131, Amsterdam, Netherlands","Lijnbaansgracht 131, Amsterdam, Netherlands",52.3717074,52.3717074,"OK",3174545.22147099,NA,NA,TRUE
"Lijnbaansgracht 136, Amsterdam, Netherlands","Lijnbaansgracht 136_137, Amsterdam, Netherlands",52.3715846,4.8766883,"OK",982.942266508803,"Jordaan","06",TRUE
"Lijnbaansgracht 138, Amsterdam, Netherlands","Lijnbaansgracht 138, Amsterdam, Netherlands",52.3714412,4.876778,"OK",979.802801919623,"Jordaan","06",TRUE
"Lijnbaansgracht 14, Amsterdam, Netherlands","Lijnbaansgracht 14_14a_14b_14c, Amsterdam, Netherlands",52.3824136,52.3824136,"OK",3174841.93884819,NA,NA,TRUE
"Lijnbaansgracht 14, Amsterdam, Netherlands","Lijnbaansgracht 14_14a_14b_14c, Amsterdam, Netherlands",4.8823436,4.8823436,"OK",5264983.87999162,NA,NA,TRUE
"Lijnbaansgracht 14, Amsterdam, Netherlands","Lijnbaansgracht 14_14a_14b_14c, Amsterdam, Netherlands",52.3824136,52.3824136,"OK",3174841.93884819,NA,NA,TRUE
"Lijnbaansgracht 14, Amsterdam, Netherlands","Lijnbaansgracht 14_14a_14b_14c, Amsterdam, Netherlands",4.8823436,4.8823436,"OK",5264983.87999162,NA,NA,TRUE
"Lijnbaansgracht 14, Amsterdam, Netherlands","Lijnbaansgracht 14, Amsterdam, Netherlands",52.3824136,52.3824136,"OK",3174841.93884819,NA,NA,TRUE
"Lijnbaansgracht 14, Amsterdam, Netherlands","Lijnbaansgracht 14, Amsterdam, Netherlands",4.8823436,4.8823436,"OK",5264983.87999162,NA,NA,TRUE
"Lijnbaansgracht 14, Amsterdam, Netherlands","Lijnbaansgracht 14, Amsterdam, Netherlands",52.3824136,52.3824136,"OK",3174841.93884819,NA,NA,TRUE
"Lijnbaansgracht 14, Amsterdam, Netherlands","Lijnbaansgracht 14, Amsterdam, Netherlands",4.8823436,4.8823436,"OK",5264983.87999162,NA,NA,TRUE
"Lijnbaansgracht 140, Amsterdam, Netherlands","Lijnbaansgracht 140_141_142, Amsterdam, Netherlands",52.3713426,4.8768379,"OK",977.930068953967,"Jordaan","06",TRUE
"Lijnbaansgracht 14a, Amsterdam, Netherlands","Lijnbaansgracht 14a, Amsterdam, Netherlands",52.3824136,4.8823436,"OK",1189.34097741477,"Jordaan","06",TRUE
"Lijnbaansgracht 14b , Amsterdam, Netherlands","Lijnbaansgracht 14b , Amsterdam, Netherlands",52.3824136,4.8823436,"OK",1189.34097741477,"Jordaan","06",TRUE
"Lijnbaansgracht 14b, Amsterdam, Netherlands","Lijnbaansgracht 14b_14c, Amsterdam, Netherlands",52.3824136,4.8823436,"OK",1189.34097741477,"Jordaan","06",TRUE
"Lijnbaansgracht 160, Amsterdam, Netherlands","Lijnbaansgracht 160, Amsterdam, Netherlands",52.370235,4.8775871,"OK",961.524994300225,"Jordaan","06",TRUE
"Lijnbaansgracht 161, Amsterdam, Netherlands","Lijnbaansgracht 161, Amsterdam, Netherlands",52.3701968,4.8776873,"OK",956.515582921267,"Jordaan","06",TRUE
"Lijnbaansgracht 162, Amsterdam, Netherlands","Lijnbaansgracht 162, Amsterdam, Netherlands",52.3701676,4.8778897,"OK",944.668078110922,"Jordaan","06",TRUE
"Lijnbaansgracht 163, Amsterdam, Netherlands","Lijnbaansgracht 163, Amsterdam, Netherlands",52.3700914,4.877967,"OK",942.705486982351,"Jordaan","06",TRUE
"Lijnbaansgracht 164, Amsterdam, Netherlands","Lijnbaansgracht 164, Amsterdam, Netherlands",52.3700154,4.8777899,"OK",956.991239671572,"Jordaan","06",TRUE
"Lijnbaansgracht 165, Amsterdam, Netherlands","Lijnbaansgracht 165, Amsterdam, Netherlands",52.3699887,4.8777651,"OK",959.635776116231,"Jordaan","06",TRUE
"Lijnbaansgracht 185, Amsterdam, Netherlands","Lijnbaansgracht 185_186, Amsterdam, Netherlands",52.3687788,4.8787085,"OK",959.853997480024,"Jordaan","06",TRUE
"Lijnbaansgracht 22, Amsterdam, Netherlands","Lijnbaansgracht 22, Amsterdam, Netherlands",52.381423,4.881621,"OK",1121.60129413838,"Jordaan","06",TRUE
"Lijnbaansgracht 234, Amsterdam, Netherlands","Lijnbaansgracht 234_235_236, Amsterdam, Netherlands",52.3650252,4.8816434,"OK",1097.78109625747,"Weteringschans","07",TRUE
"Lijnbaansgracht 274, Amsterdam, Netherlands","Lijnbaansgracht 274_75, Amsterdam, Netherlands",52.3622971,4.8861952,"OK",1244.01177845349,"Weteringschans","07",TRUE
"Lijnbaansgracht 285, Amsterdam, Netherlands","Lijnbaansgracht 285, Amsterdam, Netherlands",52.3619098,4.8866084,"OK",1278.96220998084,"Weteringschans","07",TRUE
"Lijnbaansgracht 288, Amsterdam, Netherlands","Lijnbaansgracht 288, Amsterdam, Netherlands",52.3615595,4.8876188,"OK",1303.36292639575,"Weteringschans","07",TRUE
"Lijnbaansgracht 293, Amsterdam, Netherlands","Lijnbaansgracht 293, Amsterdam, Netherlands",52.3613596,4.8879339,"OK",1321.82310711975,"Weteringschans","07",TRUE
"Lijnbaansgracht 295, Amsterdam, Netherlands","Lijnbaansgracht 295, Amsterdam, Netherlands",52.361306,4.8880226,"OK",1326.80916066981,"Weteringschans","07",TRUE
"Lijnbaansgracht 322, Amsterdam, Netherlands","Lijnbaansgracht 322_323_24_26, Amsterdam, Netherlands",52.3600453,4.8924121,"OK",1456.07624991328,"Weteringschans","07",TRUE
"Lijnbaansgracht 32A, Amsterdam, Netherlands","Lijnbaansgracht 32A_B33_156_164, Amsterdam, Netherlands",52.3803756,4.8811254,"OK",1048.56260436494,"Jordaan","06",TRUE
"Lijnbaansgracht 332, Amsterdam, Netherlands","Lijnbaansgracht 332_333, Amsterdam, Netherlands",52.3600286,4.8926892,"OK",1459.37847854148,"Weteringschans","07",TRUE
"Lijnbaansgracht 338, Amsterdam, Netherlands","Lijnbaansgracht 338_339, Amsterdam, Netherlands",52.360008,4.8930295,"OK",1463.77001456292,"Weteringschans","07",TRUE
"Lijnbaansgracht 35, Amsterdam, Netherlands","Lijnbaansgracht 35, Amsterdam, Netherlands",52.3801038,4.880854,"OK",1037.48921421582,"Jordaan","06",TRUE
"Lijnbaansgracht 356, Amsterdam, Netherlands","Lijnbaansgracht 356_357, Amsterdam, Netherlands",52.3599648,4.8939882,"OK",1476.41279370317,"Weteringschans","07",TRUE
"Lijnbaansgracht 36, Amsterdam, Netherlands","Lijnbaansgracht 36_36a, Amsterdam, Netherlands",52.3800495,4.8808189,"OK",1034.54308962744,"Jordaan","06",TRUE
"Lijnbaansgracht 374, Amsterdam, Netherlands","Lijnbaansgracht 374, Amsterdam, Netherlands",52.3599297,4.8947014,"OK",1487.94367012413,"Weteringschans","07",TRUE
"Lijnbaansgracht 377, Amsterdam, Netherlands","Lijnbaansgracht 377_378, Amsterdam, Netherlands",52.3599213,4.8948683,"OK",1490.87962325262,"Weteringschans","07",TRUE
"Lijnbaansgracht 379, Amsterdam, Netherlands","Lijnbaansgracht 379, Amsterdam, Netherlands",52.359969,4.8949667,"OK",1486.89164924051,"Weteringschans","07",TRUE
"Lijnbaansgracht 41, Amsterdam, Netherlands","Lijnbaansgracht 41_42_43, Amsterdam, Netherlands",52.3798445,4.8806866,"OK",1023.70605022966,"Jordaan","06",TRUE
"Lijnbaansgracht 54, Amsterdam, Netherlands","Lijnbaansgracht 54, Amsterdam, Netherlands",52.378788,4.8800213,"OK",974.899228165747,"Jordaan","06",TRUE
"Lijnbaansgracht 61, Amsterdam, Netherlands","Lijnbaansgracht 61, Amsterdam, Netherlands",52.3779944,4.8796068,"OK",942.904647889339,"Jordaan","06",TRUE
"Lijnbaansgracht 70, Amsterdam, Netherlands","Lijnbaansgracht 70, Amsterdam, Netherlands",52.3769046,4.8790399,"OK",912.451839287429,"Jordaan","06",TRUE
"Lijnbaansgracht 74, Amsterdam, Netherlands","Lijnbaansgracht 74, Amsterdam, Netherlands",52.3763685,4.8784754,"OK",921.532208723082,"Jordaan","06",TRUE
"Lijnbaansgracht 74a, Amsterdam, Netherlands","Lijnbaansgracht 74a_b, Amsterdam, Netherlands",52.3763833,4.8786009,"OK",914.343080392259,"Jordaan","06",TRUE
"Lijnbaansgracht 74c, Amsterdam, Netherlands","Lijnbaansgracht 74c, Amsterdam, Netherlands",4.8786014,4.8786014,"OK",5265397.76407718,NA,NA,TRUE
"Lijnbaansgracht 74c, Amsterdam, Netherlands","Lijnbaansgracht 74c, Amsterdam, Netherlands",52.3763473,52.3763473,"OK",3174673.79347885,NA,NA,TRUE
"Lijnbaansgracht 74c, Amsterdam, Netherlands","Lijnbaansgracht 74c, Amsterdam, Netherlands",4.8786014,4.8786014,"OK",5265397.76407718,NA,NA,TRUE
